datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day,weekday,month,CO(GT)_rolling3,NOx(GT)_rolling3,NO2(GT)_rolling3,C6H6(GT)_rolling3,CO(GT)_lag1,NOx(GT)_lag1,NO2(GT)_lag1,C6H6(GT)_lag1
2004-04-23 21:00:00,1.8,1211.0,145.0,10.9,1010.0,98.0,816.0,98.0,1619.0,1246.0,20.5,41.5,0.9864,21.0,23.0,4.0,4.0,3.9999999999999982,203.0,135.0,21.40000000000001,4.6,230.0,146.0,20.8
2004-04-23 22:00:00,2.2,1294.0,208.0,13.0,1083.0,121.0,770.0,108.0,1687.0,1321.0,19.2,44.9,0.9875,22.0,23.0,4.0,4.0,2.8666666666666654,149.66666666666666,117.33333333333333,14.900000000000011,1.8,98.0,98.0,10.9
2004-04-23 23:00:00,2.0,1300.0,204.0,11.8,1043.0,110.0,777.0,107.0,1659.0,1375.0,18.8,47.7,1.0221,23.0,23.0,4.0,4.0,1.999999999999999,109.66666666666667,104.33333333333333,11.900000000000011,2.2,121.0,108.0,13.0
2004-04-24 00:00:00,2.8,1402.0,240.0,13.4,1098.0,161.0,736.0,113.0,1729.0,1456.0,18.2,49.7,1.0284,0.0,24.0,5.0,4.0,2.333333333333332,130.66666666666666,109.33333333333333,12.733333333333343,2.0,110.0,107.0,11.8
2004-04-24 01:00:00,2.6,1349.0,251.0,13.4,1097.0,148.0,707.0,100.0,1763.0,1442.0,16.1,57.4,1.0451,1.0,24.0,5.0,4.0,2.4666666666666655,139.66666666666666,106.66666666666667,12.866666666666676,2.8,161.0,113.0,13.4
2004-04-24 02:00:00,1.8,1161.0,173.0,9.0,938.0,109.0,827.0,87.0,1597.0,1243.0,16.3,55.3,1.0178,2.0,24.0,5.0,4.0,2.399999999999999,139.33333333333334,100.0,11.933333333333342,2.6,148.0,100.0,13.4
2004-04-24 06:00:00,0.9,1021.0,119.0,5.7,800.0,75.0,931.0,64.0,1483.0,1019.0,14.0,59.7,0.9499,6.0,24.0,5.0,4.0,0.7999999999999983,63.666666666666664,63.0,4.400000000000009,0.7,71.0,65.0,3.7
2004-04-24 07:00:00,1.5,1134.0,151.0,10.0,979.0,106.0,794.0,73.0,1639.0,1140.0,14.6,56.8,0.9385,7.0,24.0,5.0,4.0,1.033333333333332,84.0,67.33333333333333,6.466666666666676,0.9,75.0,64.0,5.7
2004-04-24 08:00:00,2.5,1311.0,305.0,15.0,1147.0,166.0,681.0,86.0,1838.0,1351.0,16.7,51.9,0.9788,8.0,24.0,5.0,4.0,1.6333333333333322,115.66666666666667,74.33333333333333,10.233333333333343,1.5,106.0,73.0,10.0
2004-04-24 09:00:00,3.0,1409.0,415.0,15.6,1169.0,188.0,685.0,105.0,1874.0,1459.0,20.0,45.0,1.039,9.0,24.0,5.0,4.0,2.333333333333332,153.33333333333334,88.0,13.533333333333344,2.5,166.0,86.0,15.0
2004-04-24 10:00:00,2.6,1301.0,321.0,12.3,1059.0,161.0,787.0,107.0,1727.0,1297.0,23.9,33.7,0.9837,10.0,24.0,5.0,4.0,2.699999999999999,171.66666666666666,99.33333333333333,14.30000000000001,3.0,188.0,105.0,15.6
2004-04-24 11:00:00,2.6,1354.0,358.0,14.4,1130.0,139.0,765.0,114.0,1808.0,1291.0,26.8,29.5,1.0209,11.0,24.0,5.0,4.0,2.733333333333332,162.66666666666666,108.66666666666667,14.100000000000009,2.6,161.0,107.0,12.3
2004-04-24 12:00:00,2.6,1391.0,350.0,14.6,1136.0,134.0,738.0,105.0,1840.0,1296.0,27.2,32.4,1.1493,12.0,24.0,5.0,4.0,2.6,144.66666666666666,108.66666666666667,13.766666666666675,2.6,139.0,114.0,14.4
2004-04-24 13:00:00,1.9,1200.0,238.0,8.7,929.0,84.0,879.0,74.0,1623.0,972.0,26.9,32.1,1.1217,13.0,24.0,5.0,4.0,2.366666666666666,119.0,97.66666666666667,12.566666666666677,2.6,134.0,105.0,14.6
2004-04-24 14:00:00,2.0,1338.0,215.0,11.0,1016.0,98.0,798.0,95.0,1766.0,1194.0,24.3,41.8,1.2561,14.0,24.0,5.0,4.0,2.1666666666666656,105.33333333333333,91.33333333333333,11.433333333333342,1.9,84.0,74.0,8.7
2004-04-24 15:00:00,1.7,1223.0,192.0,9.0,938.0,91.0,884.0,89.0,1610.0,880.0,25.6,36.0,1.1629,15.0,24.0,5.0,4.0,1.8666666666666654,91.0,86.0,9.566666666666675,2.0,98.0,95.0,11.0
2004-04-24 16:00:00,1.9,1278.0,205.0,10.7,1003.0,99.0,845.0,95.0,1691.0,909.0,27.0,31.8,1.1176,16.0,24.0,5.0,4.0,1.8666666666666654,96.0,93.0,10.233333333333343,1.7,91.0,89.0,9.0
2004-04-24 17:00:00,1.8,1257.0,165.0,9.9,973.0,90.0,860.0,93.0,1634.0,839.0,27.5,31.6,1.1417,17.0,24.0,5.0,4.0,1.799999999999999,93.33333333333333,92.33333333333333,9.866666666666676,1.9,99.0,95.0,10.7
2004-04-24 18:00:00,2.8,1497.0,283.0,15.7,1171.0,147.0,725.0,123.0,1899.0,1248.0,24.9,38.1,1.1838,18.0,24.0,5.0,4.0,2.1666666666666656,112.0,103.66666666666667,12.100000000000009,1.8,90.0,93.0,9.9
2004-04-24 19:00:00,3.5,1567.0,467.0,19.4,1280.0,177.0,661.0,134.0,1970.0,1476.0,23.4,39.7,1.1276,19.0,24.0,5.0,4.0,2.699999999999999,138.0,116.66666666666667,15.000000000000009,2.8,147.0,123.0,15.7
2004-04-24 20:00:00,3.4,1503.0,485.0,16.8,1203.0,162.0,651.0,126.0,1863.0,1502.0,21.2,50.8,1.2631,20.0,24.0,5.0,4.0,3.233333333333332,162.0,127.66666666666667,17.300000000000008,3.5,177.0,134.0,19.4
2004-04-24 21:00:00,2.0,1169.0,202.0,6.8,850.0,88.0,906.0,79.0,1584.0,873.0,15.6,73.5,1.2953,21.0,24.0,5.0,4.0,2.9666666666666655,142.33333333333334,113.0,14.333333333333343,3.4,162.0,126.0,16.8
2004-04-24 22:00:00,1.1,1007.0,64.0,3.0,650.0,53.0,1157.0,54.0,1404.0,528.0,12.9,79.7,1.1774,22.0,24.0,5.0,4.0,2.1666666666666656,101.0,86.33333333333333,8.866666666666676,2.0,88.0,79.0,6.8
2004-04-24 23:00:00,1.3,1004.0,71.0,3.2,667.0,68.0,1157.0,69.0,1365.0,492.0,11.5,76.9,1.0436,23.0,24.0,5.0,4.0,1.4666666666666657,69.66666666666667,67.33333333333333,4.333333333333343,1.1,53.0,54.0,3.0
2004-04-25 00:00:00,1.2,967.0,84.0,3.1,661.0,61.0,1181.0,67.0,1321.0,463.0,12.2,66.8,0.9455,0.0,25.0,6.0,4.0,1.1999999999999988,60.666666666666664,63.333333333333336,3.10000000000001,1.3,68.0,69.0,3.2
2004-04-25 01:00:00,1.3,984.0,70.0,3.9,707.0,71.0,1131.0,73.0,1359.0,494.0,12.4,64.1,0.9209,1.0,25.0,6.0,4.0,1.2666666666666655,66.66666666666667,69.66666666666667,3.4000000000000092,1.2,61.0,67.0,3.1
2004-04-25 02:00:00,1.0,931.0,61.0,3.6,689.0,63.0,1161.0,73.0,1317.0,503.0,12.7,58.7,0.8605,2.0,25.0,6.0,4.0,1.1666666666666654,65.0,71.0,3.5333333333333425,1.3,71.0,73.0,3.9
2004-04-25 06:00:00,0.5,804.0,31.0,1.1,505.0,34.0,1718.0,37.0,1148.0,329.0,12.8,49.3,0.7285,6.0,25.0,6.0,4.0,0.39999999999999825,23.666666666666668,30.0,1.0000000000000095,0.3,14.0,20.0,0.7
2004-04-25 07:00:00,0.6,830.0,41.0,1.4,535.0,42.0,1496.0,50.0,1184.0,375.0,13.5,48.6,0.7487,7.0,25.0,6.0,4.0,0.46666666666666545,30.0,35.666666666666664,1.0666666666666762,0.5,34.0,37.0,1.1
2004-04-25 08:00:00,0.6,833.0,40.0,1.6,553.0,40.0,1476.0,45.0,1180.0,373.0,14.4,45.9,0.7476,8.0,25.0,6.0,4.0,0.5666666666666654,38.666666666666664,44.0,1.366666666666676,0.6,42.0,50.0,1.4
2004-04-25 09:00:00,0.8,875.0,35.0,2.3,603.0,48.0,1370.0,48.0,1206.0,385.0,15.1,43.9,0.7487,9.0,25.0,6.0,4.0,0.6666666666666655,43.333333333333336,47.666666666666664,1.7666666666666762,0.6,40.0,45.0,1.6
2004-04-25 10:00:00,1.0,882.0,44.0,2.5,621.0,61.0,1346.0,56.0,1216.0,403.0,16.6,38.6,0.7236,10.0,25.0,6.0,4.0,0.7999999999999988,49.666666666666664,49.666666666666664,2.1333333333333426,0.8,48.0,48.0,2.3
2004-04-25 11:00:00,0.9,862.0,71.0,2.7,635.0,58.0,1320.0,58.0,1193.0,393.0,17.2,35.0,0.6789,11.0,25.0,6.0,4.0,0.8999999999999989,55.666666666666664,54.0,2.5000000000000093,1.0,61.0,56.0,2.5
2004-04-25 12:00:00,1.0,863.0,66.0,2.7,636.0,57.0,1290.0,52.0,1185.0,388.0,17.4,33.9,0.6683,12.0,25.0,6.0,4.0,0.9666666666666656,58.666666666666664,55.333333333333336,2.633333333333343,0.9,58.0,58.0,2.7
2004-04-25 13:00:00,0.8,830.0,46.0,2.2,596.0,54.0,1389.0,52.0,1145.0,371.0,17.9,30.7,0.6234,13.0,25.0,6.0,4.0,0.8999999999999989,56.333333333333336,54.0,2.533333333333343,1.0,57.0,52.0,2.7
2004-04-25 14:00:00,0.7,807.0,50.0,2.0,584.0,41.0,1488.0,44.0,1104.0,347.0,18.3,27.2,0.5675,14.0,25.0,6.0,4.0,0.8333333333333321,50.666666666666664,49.333333333333336,2.3000000000000096,0.8,54.0,52.0,2.2
2004-04-25 15:00:00,0.9,873.0,51.0,3.4,675.0,57.0,1343.0,59.0,1181.0,396.0,19.4,25.7,0.5738,15.0,25.0,6.0,4.0,0.7999999999999989,50.666666666666664,51.666666666666664,2.5333333333333425,0.7,41.0,44.0,2.0
2004-04-25 16:00:00,1.3,931.0,64.0,4.5,739.0,83.0,1274.0,74.0,1219.0,474.0,20.2,24.1,0.563,16.0,25.0,6.0,4.0,0.9666666666666656,60.333333333333336,59.0,3.300000000000009,0.9,57.0,59.0,3.4
2004-04-25 17:00:00,1.4,918.0,138.0,4.7,748.0,81.0,1228.0,76.0,1219.0,505.0,19.6,24.9,0.5625,17.0,25.0,6.0,4.0,1.1999999999999986,73.66666666666667,69.66666666666667,4.200000000000009,1.3,83.0,74.0,4.5
2004-04-25 18:00:00,1.5,1001.0,137.0,6.0,811.0,98.0,1122.0,83.0,1344.0,625.0,18.5,27.8,0.5843,18.0,25.0,6.0,4.0,1.3999999999999988,87.33333333333333,77.66666666666667,5.066666666666676,1.4,81.0,76.0,4.7
2004-04-25 19:00:00,2.7,1169.0,303.0,11.7,1039.0,124.0,883.0,100.0,1550.0,941.0,17.8,30.3,0.6129,19.0,25.0,6.0,4.0,1.8666666666666656,101.0,86.33333333333333,7.466666666666676,1.5,98.0,83.0,6.0
2004-04-25 20:00:00,2.5,1085.0,204.0,8.2,907.0,133.0,976.0,101.0,1419.0,893.0,16.6,34.0,0.6353,20.0,25.0,6.0,4.0,2.2333333333333325,118.33333333333333,94.66666666666667,8.633333333333342,2.7,124.0,100.0,11.7
2004-04-25 21:00:00,1.4,940.0,95.0,5.1,769.0,100.0,1103.0,90.0,1310.0,731.0,15.5,37.0,0.6447,21.0,25.0,6.0,4.0,2.1999999999999993,119.0,97.0,8.333333333333343,2.5,133.0,101.0,8.2
2004-04-25 22:00:00,2.8,1126.0,347.0,13.0,1083.0,116.0,875.0,93.0,1654.0,955.0,14.8,39.5,0.6595,22.0,25.0,6.0,4.0,2.233333333333332,116.33333333333333,94.66666666666667,8.766666666666675,1.4,100.0,90.0,5.1
2004-04-25 23:00:00,2.1,978.0,252.0,7.0,858.0,102.0,1013.0,79.0,1379.0,761.0,14.5,42.0,0.6896,23.0,25.0,6.0,4.0,2.099999999999999,106.0,87.33333333333333,8.366666666666676,2.8,116.0,93.0,13.0
2004-04-26 00:00:00,1.1,893.0,66.0,3.9,703.0,55.0,1192.0,57.0,1283.0,515.0,14.1,44.9,0.7206,0.0,26.0,0.0,4.0,1.999999999999999,91.0,76.33333333333333,7.966666666666676,2.1,102.0,79.0,7.0
2004-04-26 01:00:00,0.7,838.0,45.0,2.2,601.0,33.0,1361.0,43.0,1220.0,434.0,14.2,45.5,0.7333,1.0,26.0,0.0,4.0,1.299999999999999,63.333333333333336,59.666666666666664,4.366666666666676,1.1,55.0,57.0,3.9
2004-04-26 02:00:00,0.4,803.0,36.0,1.3,527.0,17.0,1513.0,25.0,1152.0,369.0,14.1,45.3,0.7247,2.0,26.0,0.0,4.0,0.7333333333333324,35.0,41.666666666666664,2.466666666666676,0.7,33.0,43.0,2.2
2004-04-26 06:00:00,0.8,898.0,60.0,3.4,676.0,70.0,1271.0,72.0,1307.0,517.0,14.0,43.8,0.6959,6.0,26.0,0.0,4.0,0.5999999999999984,38.333333333333336,44.333333333333336,1.733333333333343,0.4,35.0,44.0,1.2
2004-04-26 07:00:00,1.9,1053.0,155.0,7.5,880.0,116.0,982.0,91.0,1464.0,786.0,14.4,43.6,0.7113,7.0,26.0,0.0,4.0,1.0333333333333323,73.66666666666667,69.0,4.033333333333343,0.8,70.0,72.0,3.4
2004-04-26 08:00:00,2.1,1033.0,235.0,8.9,934.0,134.0,917.0,89.0,1490.0,844.0,15.0,41.7,0.7093,8.0,26.0,0.0,4.0,1.599999999999999,106.66666666666667,84.0,6.600000000000009,1.9,116.0,91.0,7.5
2004-04-26 09:00:00,1.4,941.0,89.0,5.3,780.0,113.0,1080.0,84.0,1343.0,720.0,16.3,38.4,0.7052,9.0,26.0,0.0,4.0,1.799999999999999,121.0,88.0,7.233333333333342,2.1,134.0,89.0,8.9
2004-04-26 10:00:00,1.4,941.0,76.0,5.4,782.0,110.0,1102.0,83.0,1328.0,668.0,18.3,32.3,0.676,10.0,26.0,0.0,4.0,1.6333333333333322,119.0,85.33333333333333,6.533333333333343,1.4,113.0,84.0,5.3
2004-04-26 11:00:00,1.3,917.0,101.0,5.2,772.0,98.0,1098.0,78.0,1311.0,605.0,18.8,31.7,0.6821,11.0,26.0,0.0,4.0,1.3666666666666654,107.0,81.66666666666667,5.30000000000001,1.4,110.0,83.0,5.4
2004-04-26 12:00:00,1.5,977.0,109.0,6.6,837.0,96.0,1038.0,80.0,1413.0,646.0,19.6,30.9,0.6968,12.0,26.0,0.0,4.0,1.3999999999999988,101.33333333333333,80.33333333333333,5.733333333333344,1.3,98.0,78.0,5.2
2004-04-26 13:00:00,1.6,994.0,143.0,6.9,851.0,95.0,1018.0,75.0,1436.0,640.0,20.2,30.7,0.7176,13.0,26.0,0.0,4.0,1.4666666666666657,96.33333333333333,77.66666666666667,6.233333333333342,1.5,96.0,80.0,6.6
2004-04-26 14:00:00,1.3,942.0,104.0,5.4,785.0,86.0,1065.0,77.0,1365.0,571.0,19.7,32.5,0.7396,14.0,26.0,0.0,4.0,1.4666666666666657,92.33333333333333,77.33333333333333,6.300000000000009,1.6,95.0,75.0,6.9
2004-04-26 15:00:00,1.4,981.0,107.0,6.0,810.0,86.0,1060.0,77.0,1395.0,605.0,20.7,31.6,0.7602,15.0,26.0,0.0,4.0,1.4333333333333325,89.0,76.33333333333333,6.100000000000009,1.3,86.0,77.0,5.4
2004-04-26 16:00:00,1.5,984.0,133.0,6.4,832.0,91.0,1034.0,81.0,1410.0,636.0,20.0,32.7,0.7545,16.0,26.0,0.0,4.0,1.3999999999999986,87.66666666666667,78.33333333333333,5.933333333333343,1.4,86.0,77.0,6.0
2004-04-26 17:00:00,2.2,1116.0,171.0,10.7,1003.0,119.0,864.0,101.0,1625.0,886.0,18.6,35.4,0.7535,17.0,26.0,0.0,4.0,1.6999999999999986,98.66666666666667,86.33333333333333,7.70000000000001,1.5,91.0,81.0,6.4
2004-04-26 18:00:00,3.2,1181.0,405.0,13.9,1114.0,147.0,787.0,119.0,1685.0,1032.0,18.3,35.9,0.7501,18.0,26.0,0.0,4.0,2.299999999999999,119.0,100.33333333333333,10.333333333333343,2.2,119.0,101.0,10.7
2004-04-26 19:00:00,3.0,1163.0,334.0,12.5,1068.0,135.0,811.0,111.0,1616.0,977.0,17.8,37.5,0.7568,19.0,26.0,0.0,4.0,2.799999999999999,133.66666666666666,110.33333333333333,12.366666666666676,3.2,147.0,119.0,13.9
2004-04-26 20:00:00,2.6,1081.0,236.0,9.3,950.0,124.0,907.0,109.0,1496.0,924.0,17.3,38.8,0.7584,20.0,26.0,0.0,4.0,2.9333333333333322,135.33333333333334,113.0,11.900000000000011,3.0,135.0,111.0,12.5
2004-04-26 21:00:00,1.6,1017.0,99.0,6.7,842.0,89.0,1000.0,101.0,1441.0,846.0,17.3,38.8,0.7596,21.0,26.0,0.0,4.0,2.399999999999999,116.0,107.0,9.500000000000009,2.6,124.0,109.0,9.3
2004-04-26 22:00:00,1.5,966.0,93.0,5.3,778.0,79.0,1057.0,89.0,1359.0,755.0,16.4,40.8,0.7542,22.0,26.0,0.0,4.0,1.8999999999999988,97.33333333333333,99.66666666666667,7.100000000000009,1.6,89.0,101.0,6.7
2004-04-26 23:00:00,1.2,924.0,82.0,4.0,709.0,63.0,1158.0,75.0,1318.0,610.0,16.0,41.4,0.7487,23.0,26.0,0.0,4.0,1.433333333333332,77.0,88.33333333333333,5.333333333333343,1.5,79.0,89.0,5.3
2004-04-27 00:00:00,0.8,861.0,51.0,2.2,601.0,39.0,1351.0,51.0,1225.0,439.0,15.4,43.0,0.7482,0.0,27.0,1.0,4.0,1.1666666666666654,60.333333333333336,71.66666666666667,3.833333333333343,1.2,63.0,75.0,4.0
2004-04-27 01:00:00,0.7,826.0,41.0,1.7,560.0,25.0,1424.0,39.0,1197.0,402.0,15.7,42.5,0.7539,1.0,27.0,1.0,4.0,0.8999999999999989,42.333333333333336,55.0,2.633333333333343,0.8,39.0,51.0,2.2
2004-04-27 02:00:00,0.5,846.0,31.0,1.6,557.0,19.0,1385.0,32.0,1212.0,406.0,15.6,43.4,0.7651,2.0,27.0,1.0,4.0,0.6666666666666655,27.666666666666668,40.666666666666664,1.8333333333333428,0.7,25.0,39.0,1.7
2004-04-27 06:00:00,1.4,1120.0,111.0,8.9,935.0,112.0,843.0,76.0,1593.0,1126.0,14.4,53.1,0.8677,6.0,27.0,1.0,4.0,1.049999999999998,68.0,64.33333333333333,4.900000000000009,0.7,58.0,68.0,3.3
2004-04-27 07:00:00,4.1,1518.0,584.0,23.4,1389.0,314.0,589.0,122.0,2101.0,1703.0,15.9,48.5,0.8704,7.0,27.0,1.0,4.0,2.066666666666665,161.33333333333334,88.66666666666667,11.866666666666674,1.4,112.0,76.0,8.9
2004-04-27 08:00:00,4.6,1461.0,633.0,23.8,1398.0,240.0,630.0,129.0,2050.0,1628.0,18.1,40.3,0.8294,8.0,27.0,1.0,4.0,3.366666666666665,222.0,109.0,18.70000000000001,4.1,314.0,122.0,23.4
2004-04-27 09:00:00,1.9,1075.0,145.0,7.9,896.0,128.0,938.0,94.0,1487.0,936.0,19.6,35.9,0.81,9.0,27.0,1.0,4.0,3.5333333333333314,227.33333333333334,115.0,18.366666666666678,4.6,240.0,129.0,23.8
2004-04-27 10:00:00,1.9,1061.0,155.0,8.2,908.0,141.0,968.0,99.0,1455.0,890.0,22.8,29.1,0.796,10.0,27.0,1.0,4.0,2.7999999999999985,169.66666666666666,107.33333333333333,13.30000000000001,1.9,128.0,94.0,7.9
2004-04-27 11:00:00,1.7,1066.0,128.0,8.8,931.0,118.0,979.0,81.0,1474.0,757.0,24.8,25.3,0.7793,11.0,27.0,1.0,4.0,1.8333333333333321,129.0,91.33333333333333,8.30000000000001,1.9,141.0,99.0,8.2
2004-04-27 12:00:00,2.4,1179.0,255.0,14.6,1137.0,132.0,829.0,87.0,1651.0,949.0,27.2,22.0,0.7785,12.0,27.0,1.0,4.0,1.999999999999999,130.33333333333334,89.0,10.533333333333344,1.7,118.0,81.0,8.8
2004-04-27 13:00:00,3.0,1251.0,411.0,18.0,1238.0,150.0,773.0,107.0,1779.0,1109.0,28.2,20.4,0.7677,13.0,27.0,1.0,4.0,2.3666666666666654,133.33333333333334,91.66666666666667,13.80000000000001,2.4,132.0,87.0,14.6
2004-04-27 14:00:00,2.0,1120.0,173.0,12.0,1048.0,121.0,898.0,95.0,1560.0,870.0,25.4,24.2,0.7733,14.0,27.0,1.0,4.0,2.4666666666666655,134.33333333333334,96.33333333333333,14.866666666666676,3.0,150.0,107.0,18.0
2004-04-27 15:00:00,2.7,1187.0,277.0,14.8,1142.0,149.0,840.0,110.0,1651.0,1011.0,25.7,23.8,0.7737,15.0,27.0,1.0,4.0,2.566666666666665,140.0,104.0,14.933333333333342,2.0,121.0,95.0,12.0
2004-04-27 16:00:00,2.2,1145.0,259.0,12.5,1066.0,120.0,903.0,99.0,1592.0,885.0,27.2,22.1,0.7811,16.0,27.0,1.0,4.0,2.299999999999999,130.0,101.33333333333333,13.100000000000009,2.7,149.0,110.0,14.8
2004-04-27 17:00:00,2.9,1215.0,274.0,15.5,1164.0,155.0,817.0,113.0,1689.0,1015.0,27.0,22.3,0.786,17.0,27.0,1.0,4.0,2.5999999999999988,141.33333333333334,107.33333333333333,14.266666666666675,2.2,120.0,99.0,12.5
2004-04-27 18:00:00,3.4,1317.0,377.0,17.7,1231.0,172.0,766.0,127.0,1798.0,1155.0,24.5,27.8,0.8433,18.0,27.0,1.0,4.0,2.833333333333332,149.0,113.0,15.233333333333343,2.9,155.0,113.0,15.5
2004-04-27 19:00:00,3.9,1388.0,457.0,21.6,1341.0,177.0,702.0,131.0,1955.0,1315.0,23.7,30.2,0.8718,19.0,27.0,1.0,4.0,3.3999999999999986,168.0,123.66666666666667,18.266666666666676,3.4,172.0,127.0,17.7
2004-04-27 20:00:00,3.6,1295.0,555.0,18.9,1266.0,181.0,716.0,137.0,1849.0,1359.0,21.5,34.5,0.8746,20.0,27.0,1.0,4.0,3.6333333333333315,176.66666666666666,131.66666666666666,19.40000000000001,3.9,177.0,131.0,21.6
2004-04-27 21:00:00,2.5,1153.0,279.0,12.5,1066.0,135.0,811.0,122.0,1651.0,1194.0,19.9,37.8,0.8675,21.0,27.0,1.0,4.0,3.333333333333332,164.33333333333334,130.0,17.666666666666675,3.6,181.0,137.0,18.9
2004-04-27 22:00:00,1.8,1078.0,137.0,8.8,932.0,99.0,905.0,100.0,1511.0,951.0,18.9,40.6,0.8771,22.0,27.0,1.0,4.0,2.633333333333332,138.33333333333334,119.66666666666667,13.400000000000011,2.5,135.0,122.0,12.5
2004-04-27 23:00:00,2.0,1133.0,203.0,10.9,1012.0,111.0,806.0,108.0,1608.0,1054.0,17.9,43.5,0.884,23.0,27.0,1.0,4.0,2.0999999999999988,115.0,110.0,10.733333333333343,1.8,99.0,100.0,8.8
2004-04-28 00:00:00,1.3,1055.0,101.0,8.0,899.0,72.0,880.0,83.0,1504.0,980.0,17.4,46.3,0.9112,0.0,28.0,2.0,4.0,1.6999999999999986,94.0,97.0,9.233333333333343,2.0,111.0,108.0,10.9
2004-04-28 01:00:00,1.0,953.0,86.0,4.4,735.0,54.0,999.0,74.0,1396.0,898.0,18.1,44.7,0.9186,1.0,28.0,2.0,4.0,1.433333333333332,79.0,88.33333333333333,7.766666666666676,1.3,72.0,83.0,8.0
2004-04-28 02:00:00,0.6,892.0,51.0,2.8,639.0,41.0,1139.0,64.0,1359.0,803.0,16.5,50.1,0.9331,2.0,28.0,2.0,4.0,0.9666666666666655,55.666666666666664,73.66666666666667,5.066666666666676,1.0,54.0,74.0,4.4
2004-04-28 06:00:00,1.1,1030.0,95.0,7.5,880.0,76.0,892.0,69.0,1539.0,996.0,13.9,60.7,0.9597,6.0,28.0,2.0,4.0,0.799999999999998,43.0,49.333333333333336,4.066666666666676,0.5,29.0,39.0,2.5
2004-04-28 07:00:00,5.5,1689.0,754.0,30.4,1560.0,321.0,529.0,104.0,2396.0,1736.0,15.0,58.3,0.9876,7.0,28.0,2.0,4.0,2.3666666666666654,142.0,70.66666666666667,13.466666666666676,1.1,76.0,69.0,7.5
2004-04-28 08:00:00,4.2,1486.0,588.0,22.0,1351.0,274.0,571.0,100.0,2112.0,1692.0,16.1,54.8,0.996,8.0,28.0,2.0,4.0,3.599999999999999,223.66666666666666,91.0,19.966666666666676,5.5,321.0,104.0,30.4
2004-04-28 09:00:00,4.6,1592.0,658.0,24.7,1423.0,322.0,577.0,146.0,2155.0,2108.0,19.3,46.4,1.0248,9.0,28.0,2.0,4.0,4.766666666666666,305.6666666666667,116.66666666666667,25.700000000000006,4.2,274.0,100.0,22.0
2004-04-28 10:00:00,3.4,1469.0,372.0,18.4,1252.0,255.0,692.0,155.0,1903.0,1807.0,24.2,33.8,1.0097,10.0,28.0,2.0,4.0,4.0666666666666655,283.6666666666667,133.66666666666666,21.700000000000006,4.6,322.0,146.0,24.7
2004-04-28 11:00:00,2.8,1364.0,386.0,16.8,1205.0,196.0,723.0,139.0,1850.0,1566.0,26.7,28.7,0.9895,11.0,28.0,2.0,4.0,3.5999999999999983,257.6666666666667,146.66666666666666,19.966666666666676,3.4,255.0,155.0,18.4
2004-04-28 12:00:00,2.5,1285.0,333.0,14.2,1123.0,136.0,755.0,121.0,1741.0,1293.0,27.4,28.2,1.0098,12.0,28.0,2.0,4.0,2.8999999999999986,195.66666666666666,138.33333333333334,16.46666666666668,2.8,196.0,139.0,16.8
2004-04-28 13:00:00,2.4,1311.0,293.0,15.7,1170.0,119.0,748.0,108.0,1787.0,1219.0,28.1,26.9,1.0094,13.0,28.0,2.0,4.0,2.566666666666665,150.33333333333334,122.66666666666667,15.566666666666677,2.5,136.0,121.0,14.2
2004-04-28 14:00:00,3.2,1416.0,511.0,21.9,1348.0,169.0,684.0,126.0,1969.0,1330.0,27.7,26.5,0.9693,14.0,28.0,2.0,4.0,2.6999999999999993,141.33333333333334,118.33333333333333,17.266666666666676,2.4,119.0,108.0,15.7
2004-04-28 15:00:00,3.5,1387.0,559.0,20.8,1318.0,197.0,701.0,145.0,1890.0,1299.0,28.4,23.4,0.8935,15.0,28.0,2.0,4.0,3.0333333333333328,161.66666666666666,126.33333333333333,19.466666666666672,3.2,169.0,126.0,21.9
2004-04-28 16:00:00,2.9,1329.0,375.0,16.2,1185.0,140.0,768.0,121.0,1750.0,1111.0,28.4,26.0,0.9922,16.0,28.0,2.0,4.0,3.199999999999999,168.66666666666666,130.66666666666666,19.633333333333344,3.5,197.0,145.0,20.8
2004-04-28 17:00:00,3.6,1496.0,509.0,19.8,1292.0,178.0,680.0,145.0,1878.0,1300.0,27.3,30.0,1.0752,17.0,28.0,2.0,4.0,3.333333333333332,171.66666666666666,137.0,18.93333333333334,2.9,140.0,121.0,16.2
2004-04-28 18:00:00,4.8,1676.0,790.0,28.9,1525.0,223.0,567.0,160.0,2226.0,1653.0,24.3,37.3,1.1199,18.0,28.0,2.0,4.0,3.7666666666666657,180.33333333333334,142.0,21.633333333333344,3.6,178.0,145.0,19.8
2004-04-28 19:00:00,5.4,1724.0,816.0,28.3,1510.0,222.0,562.0,155.0,2252.0,1716.0,23.1,42.2,1.1746,19.0,28.0,2.0,4.0,4.599999999999999,207.66666666666666,153.33333333333334,25.666666666666675,4.8,223.0,160.0,28.9
2004-04-28 20:00:00,5.3,1642.0,804.0,24.9,1426.0,265.0,597.0,162.0,2117.0,1720.0,21.8,43.6,1.1226,20.0,28.0,2.0,4.0,5.166666666666665,236.66666666666666,159.0,27.366666666666674,5.4,222.0,155.0,28.3
